Author,Study_ID,Effectsize_ID,Case_ID,Year,Basin_ID,Basin,Region_ID,Region,Country_ID,Country,Site_ID,Site,Forest_type,Holdridge_ID,Holdridge_life_zone,Latitude,Longitude,Elevation_m,MAP_mm,MAT_C,MAT_MAP_x100,Rock_type_ID,Rock_type,RockP_ID,RockP_class,Par_Mat_ID,Par_Mat,Soil_ID,USDA_Soil_order,Hedley_totalsoilP_Bicarb_OH_Pt,Other_soil_P,Other_soil_P_Unit,Treatment_ID,Treatment,Fraction,Variable,Raw_Unit,Gale_wind_duration_minutes,Fujita_scale,StormFrequencyNorm,YearsSinceLastStorm,DisturbanceYear,DisturbanceName,DisturbanceClass,DisturbanceDate,Distance_to_Disturb_km,Disturb_Rainfall_mm,HURRECON_wind_ms,WMO_wind_ms,WMO_wind_kts,WMO_press_mb,TSD_months,Cat_TSD_months,Post_Mean,Post_SD,Pre_Mean,Pre_SD,S_size,PostMonth,Pre_Mean_MonthSpecific,Pre_SD_MonthSpecific
Beard et al,49,2161,49.1,2005,1,North Atlantic,1,Caribbean,1,Puerto Rico,3,Bisley_Verde,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,340,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,1350,3,0.32,0.8,1996,Bertha,Hurricane,9-Jul-96,69,282,26,39.6,77,974,12,Rec,1.76,6.07,1.9,2.71,20,July,1.01,0.08
Beard et al,49,2162,49.1,2005,1,North Atlantic,1,Caribbean,1,Puerto Rico,3,Bisley_Verde,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,340,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,1350,3,0.32,0.8,1996,Bertha,Hurricane,9-Jul-96,69,282,26,39.6,77,974,14,Rec,2.23,3.13,1.9,2.71,20,September,2.24,0.56
Beard et al,49,2163,49.1,2005,1,North Atlantic,1,Caribbean,1,Puerto Rico,3,Bisley_Verde,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,340,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,1350,3,0.32,0.8,1996,Bertha,Hurricane,9-Jul-96,69,282,26,39.6,77,974,16,Rec,1.33,2.15,1.9,2.71,20,November,1.17,0.29
Beard et al,49,2164,49.1,2005,1,North Atlantic,1,Caribbean,1,Puerto Rico,3,Bisley_Verde,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,340,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,1350,3,0.32,0.8,1996,Bertha,Hurricane,9-Jul-96,69,282,26,39.6,77,974,18,Rec,1.42,2.94,1.9,2.71,20,January,1.81,0.69
Beard et al,49,2165,49.1,2005,1,North Atlantic,1,Caribbean,1,Puerto Rico,3,Bisley_Verde,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,340,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,1350,3,0.32,0.8,1996,Bertha,Hurricane,9-Jul-96,69,282,26,39.6,77,974,20,Rec,1.21,2.74,1.9,2.71,20,March,1.21,0.3
Beard et al,49,2166,49.1,2005,1,North Atlantic,1,Caribbean,1,Puerto Rico,3,Bisley_Verde,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,340,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,1350,3,0.32,0.8,1996,Bertha,Hurricane,9-Jul-96,69,282,26,39.6,77,974,22,Rec,0.84,2.35,1.9,2.71,20,May,0.91,0.23
Imbert & Portecop,50,2167,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,0.5,0-0.5,540,1.28,1.63,0.87,100,October,0.99,0.35
Imbert & Portecop,50,2168,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,1,Rec,0.03,0.01,1.63,0.87,100,November,0.78,0.08
Imbert & Portecop,50,2169,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,2,Rec,0.09,0.02,1.63,0.87,100,December,1.86,0.46
Imbert & Portecop,50,2170,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,3,Rec,0.19,0.05,1.63,0.87,100,January,2.68,1.06
Imbert & Portecop,50,2171,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,4,Rec,0.24,0.06,1.63,0.87,100,February,2.76,1.11
Imbert & Portecop,50,2172,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,5,Rec,0.3,0.07,1.63,0.87,100,March,2.44,0.12
Imbert & Portecop,50,2173,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,6,Rec,0.33,0.08,1.63,0.87,100,April,1.57,0.15
Imbert & Portecop,50,2174,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,7,Rec,0.72,0.18,1.63,0.87,100,May,1.38,0.86
Imbert & Portecop,50,2175,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,8,Rec,0.66,0.16,1.63,0.87,100,June,1.27,0.38
Imbert & Portecop,50,2176,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,9,Rec,0.71,0.18,1.63,0.87,100,July,1.05,0.19
Imbert & Portecop,50,2177,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,10,Rec,0.57,0.14,1.63,0.87,100,August,1.28,0.41
Imbert & Portecop,50,2178,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,11,Rec,0.85,0.21,1.63,0.87,100,September,0.73,0.02
Imbert & Portecop,50,2179,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,12,Rec,0.53,0.13,1.63,0.87,100,October,0.99,0.35
Imbert & Portecop,50,2180,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,13,Rec,0.55,0.14,1.63,0.87,100,November,0.78,0.08
Imbert & Portecop,50,2181,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,14,Rec,0.71,0.18,1.63,0.87,100,December,1.86,0.46
Imbert & Portecop,50,2182,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,15,Rec,1,0.25,1.63,0.87,100,January,2.68,1.06
Imbert & Portecop,50,2183,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,16,Rec,0.99,0.25,1.63,0.87,100,February,2.76,1.11
Imbert & Portecop,50,2184,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,17,Rec,1.3,0.32,1.63,0.87,100,March,2.44,0.12
Imbert & Portecop,50,2185,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,18,Rec,1.09,0.27,1.63,0.87,20,April,1.57,0.15
Imbert & Portecop,50,2186,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,19,Rec,0.93,0.23,1.63,0.87,20,May,1.38,0.86
Imbert & Portecop,50,2187,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,20,Rec,2.26,0.57,1.63,0.87,20,June,1.27,0.38
Imbert & Portecop,50,2188,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,21,Rec,1.65,0.41,1.63,0.87,20,July,1.05,0.19
Imbert & Portecop,50,2189,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,22,Rec,1.88,0.47,1.63,0.87,20,August,1.28,0.41
Imbert & Portecop,50,2190,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,23,Rec,1.36,0.34,1.63,0.87,20,September,0.73,0.02
Imbert & Portecop,50,2191,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,24,Rec,1.63,0.41,1.63,0.87,20,October,0.99,0.35
Imbert & Portecop,50,2192,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,25,Rec,1.19,0.3,1.63,0.87,20,November,0.78,0.08
Imbert & Portecop,50,2193,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,26,Rec,0.82,0.21,1.63,0.87,20,December,1.86,0.46
Imbert & Portecop,50,2194,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,27,Rec,0.85,0.21,1.63,0.87,20,January,2.68,1.06
Imbert & Portecop,50,2195,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,28,Rec,0.53,0.13,1.63,0.87,20,February,2.76,1.11
Imbert & Portecop,50,2196,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,29,Rec,0.47,0.12,1.63,0.87,20,March,2.44,0.12
Imbert & Portecop,50,2197,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,30,Rec,0.57,0.14,1.63,0.87,20,April,1.57,0.15
Imbert & Portecop,50,2198,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,31,Rec,0.87,0.22,1.63,0.87,20,May,1.38,0.86
Imbert & Portecop,50,2199,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,32,Rec,1,0.25,1.63,0.87,20,June,1.27,0.38
Imbert & Portecop,50,2200,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,33,Rec,3.32,0.83,1.63,0.87,20,July,1.05,0.19
Imbert & Portecop,50,2201,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,34,Rec,2.18,0.55,1.63,0.87,20,August,1.28,0.41
Imbert & Portecop,50,2202,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,35,Rec,1.7,0.43,1.63,0.87,20,September,0.73,0.02
Imbert & Portecop,50,2203,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,36,Rec,1.3,0.33,1.63,0.87,20,October,0.99,0.35
Imbert & Portecop,50,2204,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,37,Rec,1.69,0.42,1.63,0.87,20,November,0.78,0.08
Imbert & Portecop,50,2205,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,38,Rec,1.16,0.29,1.63,0.87,20,December,1.86,0.46
Imbert & Portecop,50,2206,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,39,Rec,0.93,0.23,1.63,0.87,20,January,2.68,1.06
Imbert & Portecop,50,2207,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,40,Rec,1.44,0.36,1.63,0.87,20,February,2.76,1.11
Imbert & Portecop,50,2208,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,41,Rec,1.48,0.37,1.63,0.87,20,March,2.44,0.12
Imbert & Portecop,50,2209,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,42,Rec,1.09,0.27,1.63,0.87,20,April,1.57,0.15
Imbert & Portecop,50,2210,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,43,Rec,0.87,0.22,1.63,0.87,20,May,1.38,0.86
Imbert & Portecop,50,2211,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,44,Rec,0.9,0.22,1.63,0.87,20,June,1.27,0.38
Imbert & Portecop,50,2212,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,45,Rec,2.27,0.57,1.63,0.87,20,July,1.05,0.19
Imbert & Portecop,50,2213,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,46,Rec,1.57,0.39,1.63,0.87,20,August,1.28,0.41
Imbert & Portecop,50,2214,50.1,2008,1,North Atlantic,1,Caribbean,2,Guadeloupe,11,Grande-Terre,Semidecideous dry,1,Tropical Dry,16.45,-61.45,60,1260,26,2.063,4,Carbonate,2,Intermediate,2,Coral limestone,4,Mollisol,,670,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,4305,5,0.43,1.1,1989,Hugo,Major Hurricane,17-Sep-89,20,225,49,61.7,120,943,47,Rec,2.6,0.65,1.63,0.87,20,September,0.73,0.02
